link,job,company,salary,area,experience,education,companytype,direction
https://jobs.51job.com/guangzhou-hdq/143286840.html?s=sou_sou_soulb&t=0_0,小白主播,广州市黄培昌化妆品有限公司,8千-1.6万,广州-花都区,1年经验,大专,民营,制药/生物工程
https://jobs.51job.com/shanghai-hpq/143838415.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/taiyuan/140786686.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,8千-1万,太原,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shenzhen-lgq/136441446.html?s=sou_sou_soulb&t=0_0,主播（高底薪+提成）,宝可梦文化传媒（深圳）有限公司,1.5-3万,深圳-龙岗区,1年经验,中技/中专,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-ptq/138277197.html?s=sou_sou_soulb&t=0_0,诚聘抖音团播主播（提供食宿）,上海龙申文化传媒有限公司,1.5-2万,上海-普陀区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/wuhan-hsq/137643928.html?s=sou_sou_soulb&t=0_0,主播经纪人+包食宿,武汉仲夏之梦网络科技有限公司,0.8-1万,武汉-洪山区,无需经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/yichune/143850875.html?s=sou_sou_soulb&t=0_0,主播,江西邓氏园林（集团）有限公司,5-8千,宜春,1年经验,高中,民营,贸易/进出口
https://jobs.51job.com/hadongbin-ngq/143458340.html?s=sou_sou_soulb&t=0_0,主播（无需出境）,哈尔滨裕祥鼎餐饮管理有限公司,5-6千,哈尔滨-南岗区,1年经验,无学历要求,民营,餐饮业
https://jobs.51job.com/guangzhou-thq/142922688.html?s=sou_sou_soulb&t=0_0,汽车主播,广汽丰田第一店,5-8千,广州-天河区,无需经验,大专,国企,汽车
https://jobs.51job.com/xian-wyq/138203743.html?s=sou_sou_soulb&t=0_0,汽车主播（凯迪拉克4S店）,新丰泰集团控股有限公司,8千-1.5万,西安-未央区,1年经验,大专,已上市,汽车
https://jobs.51job.com/hefei-gxq/143245975.html?s=sou_sou_soulb&t=0_0,抖音主播,合肥宸业信息科技有限公司,8千-1.5万,合肥-高新区,无需经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/xiangtan/139790800.html?s=sou_sou_soulb&t=0_0,网络主播,湘潭悠娱文化传媒有限公司,5千-1万,湘潭,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/zhongshan-nlz/140493379.html?s=sou_sou_soulb&t=0_0,新手主播,东莞市瑞邦服饰有限公司,4-6千,中山-南朗镇,无需经验,中技/中专,民营,服装/纺织/皮革
https://jobs.51job.com/shanghai-mhq/141858904.html?s=sou_sou_soulb&t=0_0,12k抖音主播，日播4小时,上海翎芬文化传媒有限公司,1.2-2.4万,上海-闵行区,1年经验,高中,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-jdq/134081646.html?s=sou_sou_soulb&t=0_0,带货主播 抖音主播,上海小绵羊智能家居科技有限公司,600元/天,上海-嘉定区,1年经验,无学历要求,民营,服装/纺织/皮革
https://jobs.51job.com/shenzhen-nsq/143823708.html?s=sou_sou_soulb&t=0_0,天猫店直播主播,深圳市罗峥东方美学创意设计有限公司,200元/天,深圳-南山区,1年经验,本科,民营,家居/室内设计/装潢
https://jobs.51job.com/shanghai-pdxq/141678578.html?s=sou_sou_soulb&t=0_0,直播主播,新兴铸管(上海)金属资源有限公司,170元/天,上海-浦东新区,1年经验,大专,国企,贸易/进出口
https://jobs.51job.com/chongqing-ybq/142123968.html?s=sou_sou_soulb&t=0_0,服装主播(全职）,重庆纭梦制衣有限公司,6千-1.2万,重庆-渝北区,2年经验,大专,民营,服装/纺织/皮革
https://jobs.51job.com/chengdu/140840655.html?s=sou_sou_soulb&t=0_0,汽车销售主播,四川品信汽车集团有限公司,6-8千,成都,无需经验,无学历要求,民营,汽车
https://jobs.51job.com/taiyuan/140786962.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,8千-1万,太原,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shenzhen-psq/143810819.html?s=sou_sou_soulb&t=0_0,西语直播主播,深圳玉汝成口腔材料有限公司,400元/天,深圳-坪山区,1年经验,大专,民营,医疗设备/器械
https://jobs.51job.com/baoding/143364480.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baoding/143364522.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baoding/143365569.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-jdq/140573774.html?s=sou_sou_soulb&t=0_0,电商直播主播,上海灰方智能科技有限公司,1.1-2万,上海-嘉定区,2年经验,大专,民营,家具/家电/玩具/礼品
https://jobs.51job.com/hangzhou-lpq/142903633.html?s=sou_sou_soulb&t=0_0,汽车主播,杭州领辰汽车服务有限公司,1-1.5万,杭州-临平区,1年经验,无学历要求,民营,批发/零售
https://jobs.51job.com/shenzhen-ftq/137147432.html?s=sou_sou_soulb&t=0_0,带货主播/主播助理,深圳市赢领智尚服饰科技有限公司,7千-1.4万,深圳-福田区,无需经验,大专,民营,服装/纺织/皮革
https://jobs.51job.com/shenzhen-baq/136685780.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,0.8-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/136685792.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,0.8-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/136685794.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,0.8-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/136685785.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,0.8-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/141788801.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,8千-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/xian-ytq/135067540.html?s=sou_sou_soulb&t=0_0,纯语音主播招募啦,西安乐尧文化传媒有限公司,3-6千,西安-雁塔区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/guangzhou-thq/138681487.html?s=sou_sou_soulb&t=0_0,娱乐主播,广州伊涵文化传媒有限公司,5千-1万,广州-天河区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/guangzhou-thq/118794444.html?s=sou_sou_soulb&t=0_0,主播（互联网服务运营中心）,广东联通通信建设有限公司,1-1.5万,广州-天河区,本科,无学历要求,国企,通信/电信/网络设备
https://jobs.51job.com/guangzhou-pyq/142240367.html?s=sou_sou_soulb&t=0_0,童装抖音主播,广州峻豪服饰有限公司,7千-1.2万,广州-番禺区,2年经验,中技/中专,民营,服装/纺织/皮革
https://jobs.51job.com/zhuhai-zhgx/143714276.html?s=sou_sou_soulb&t=0_0,主播,珠海双喜电器股份有限公司,5千-1万,珠海-珠海高新区,5-7年经验,本科,已上市,家具/家电/玩具/礼品
https://jobs.51job.com/shanghai-bsq/143715208.html?s=sou_sou_soulb&t=0_0,抖音主播,上海贺海创业孵化器管理有限公司,7-8千,上海-宝山区,1年经验,无学历要求,民营,广告
https://jobs.51job.com/shanghai-mhq/136861236.html?s=sou_sou_soulb&t=0_0,主播,上海券耕贸易有限公司,6-8千,上海-闵行区,2年经验,大专,民营,批发/零售
https://jobs.51job.com/shenzhen-lgq/140309589.html?s=sou_sou_soulb&t=0_0,抖音主播,深圳市卓速科技有限公司,5千-1万,深圳-龙岗区,2年经验,高中,民营,电子技术/半导体/集成电路
https://jobs.51job.com/huzhou-cxx/142254422.html?s=sou_sou_soulb&t=0_0,抖音主播底薪+高提成,爱朵护理（浙江）股份有限公司,6千-1.2万,湖州-长兴县,2年经验,高中,合资,互联网/电子商务
https://jobs.51job.com/changsha-yhq/143842869.html?s=sou_sou_soulb&t=0_0,抖音主播,永锵商业发展（长沙）有限公司,6千-1万,长沙-雨花区,2年经验,大专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/guangzhou-hzq/137950511.html?s=sou_sou_soulb&t=0_0,主播,广州神采化妆品有限公司,150元/天,广州-海珠区,无需经验,无学历要求,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/guangzhou-lwq/142710072.html?s=sou_sou_soulb&t=0_0,主播经纪人,汕尾市云上珠宝电子商务有限公司广州分公司,20-30万/年,广州-荔湾区,2年经验,大专,民营,贸易/进出口
https://jobs.51job.com/xuzhou-tsq/143547097.html?s=sou_sou_soulb&t=0_0,主播助播,徐州博池文化传播有限公司,4-6千,徐州-铜山区,无需经验,大专,民营,娱乐/休闲/体育
https://jobs.51job.com/guangzhou-byq/143906002.html?s=sou_sou_soulb&t=0_0,主播,广州丽承生物科技有限公司,8千-1.6万,广州-白云区,2年经验,中技/中专,民营,批发/零售
https://jobs.51job.com/hangzhou/136524043.html?s=sou_sou_soulb&t=0_0,抖音主播,杭州久盛实业有限公司,1.5-2万,杭州,1年经验,大专,民营,服装/纺织/皮革
https://jobs.51job.com/guangzhou-byq/140589598.html?s=sou_sou_soulb&t=0_0,主播助理/场控,广东海润发展集团有限公司,6-7千,广州-白云区,1年经验,大专,民营,金融/投资/证券
https://jobs.51job.com/wuhu-jjq/136759434.html?s=sou_sou_soulb&t=0_0,新媒体达人/主播,芜湖安奇汽车股份有限公司,5-8千,芜湖-鸠江区,1年经验,中技/中专,民营,汽车
https://jobs.51job.com/weihai/143853608.html?s=sou_sou_soulb&t=0_0,韩语主播,威海跨境无忧信息科技有限公司,8千-1万,威海,1年经验,无学历要求,民营,计算机软件
https://jobs.51job.com/guangzhou-hzq/124096885.html?s=sou_sou_soulb&t=0_0,抖音主播（女装）,广州依妙实业有限公司（EMU）,1.5-3万,广州-海珠区,1年经验,大专,民营,批发/零售
https://jobs.51job.com/baoding/143334988.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baoding/143364323.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-bsq/143082269.html?s=sou_sou_soulb&t=0_0,主播/直播,上海东昌极狐汽车销售服务有限公司,1-2万,上海-宝山区,无需经验,高中,外资（欧美）,汽车
https://jobs.51job.com/nanchang-xjq/142271938.html?s=sou_sou_soulb&t=0_0,汽车主播（4s店）,南昌华宏智汽车有限公司,8千-1.2万,南昌-新建区,1年经验,大专,民营,汽车
https://jobs.51job.com/chengdu/136234072.html?s=sou_sou_soulb&t=0_0,汽车销售主播,四川品信汽车集团有限公司,5千-1万,成都,无需经验,无学历要求,民营,汽车
https://jobs.51job.com/kunming/142209842.html?s=sou_sou_soulb&t=0_0,主播/直播/抖音,云南凤宁茶业有限公司,6千-1.2万,昆明,1年经验,中技/中专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/jiangmen/121732308.html?s=sou_sou_soulb&t=0_0,网络推广专员（主播）,江门市蓬江区海豚水族有限公司,5千-1万,江门,1年经验,大专,民营,农/林/牧/渔
https://jobs.51job.com/guangzhou/131397206.html?s=sou_sou_soulb&t=0_0,副播（主播助理）,嫚熙控股（广州）有限公司,6-8千,广州,1年经验,大专,民营,互联网/电子商务
https://jobs.51job.com/shanghai-jdq/136480833.html?s=sou_sou_soulb&t=0_0,诚招抖音娱乐主播,上海龙申文化传媒有限公司,8千-1.5万,上海-嘉定区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/zhuhai-xzq/136423211.html?s=sou_sou_soulb&t=0_0,淘宝主播,艾沃华婴童用品（珠海）有限公司,4-8千,珠海-香洲区,无需经验,本科,外资（欧美）,贸易/进出口
https://jobs.51job.com/suzhou-xcq/143024298.html?s=sou_sou_soulb&t=0_0,房地产主播,苏州新源整合营销有限公司无锡分公司,5千-1万,苏州-相城区,2年经验,大专,民营,房地产
https://jobs.51job.com/xiamen/143821630.html?s=sou_sou_soulb&t=0_0,抖音运营/主播,厦门琅峰视通电子有限公司,6千-1.2万,厦门,1年经验,大专,民营,电子技术/半导体/集成电路
https://jobs.51job.com/shanghai-jdq/143801541.html?s=sou_sou_soulb&t=0_0,直播带货主播 抖音电商主播,雅诗轩（上海）科技有限公司,2-4万,上海-嘉定区,1年经验,高中,民营,娱乐/休闲/体育
https://jobs.51job.com/suzhou-gsq/142390416.html?s=sou_sou_soulb&t=0_0,主播/直播,苏州季米家居有限公司,8千-1万,苏州-姑苏区,1年经验,高中,民营,家居/室内设计/装潢
https://jobs.51job.com/hangzhou-xhq/140539635.html?s=sou_sou_soulb&t=0_0,抖音主播，助播(急招）,杭州国美数码科技有限公司,6千-1.2万,杭州-西湖区,1年经验,大专,民营,批发/零售
https://jobs.51job.com/handan/143760563.html?s=sou_sou_soulb&t=0_0,主播运营助理,河北奇想网络科技有限公司,4-8千,邯郸,无需经验,中技/中专,民营,互联网/电子商务
https://jobs.51job.com/chongqing-naq/143798108.html?s=sou_sou_soulb&t=0_0,主播/主持人,重庆启桥龙科技有限公司,8千-1.5万,重庆-南岸区,2年经验,大专,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/141788794.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,8千-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/141788448.html?s=sou_sou_soulb&t=0_0,抖音主播经纪人,深圳市名川传媒科技有限公司,6千-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/136685791.html?s=sou_sou_soulb&t=0_0,抖音娱乐主播（接受小白）,深圳市名川传媒科技有限公司,0.8-1万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/shenzhen-psq/143128543.html?s=sou_sou_soulb&t=0_0,主播,百年盛世（深圳）酒业有限公司,1-2万,深圳-坪山区,1年经验,无学历要求,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/shanghai-hpq/143839387.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-hpq/143839386.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-hpq/143839388.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-jnq/140024741.html?s=sou_sou_soulb&t=0_0,高保底收主播,成都梦城文化传媒有限公司,1-2万,成都-金牛区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/fuzhou-ptx/143804667.html?s=sou_sou_soulb&t=0_0,主播/直播/抖音,平潭县弘宇服装店,3.5-7千,福州-平潭县,1年经验,高中,民营,计算机软件
https://jobs.51job.com/shanghai-jaq/141685466.html?s=sou_sou_soulb&t=0_0,主播,上海亦善士实业有限公司,1-2万,上海-静安区,2年经验,本科,民营,互联网/电子商务
https://jobs.51job.com/guangzhou-byq/143142188.html?s=sou_sou_soulb&t=0_0,抖音品牌方主播（入职五险）,广州鼎妍生物科技有限公司,8千-1.6万,广州-白云区,无需经验,大专,创业公司,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/shenzhen-nsq/141082083.html?s=sou_sou_soulb&t=0_0,医药类视频主播（药师/医生）,福森（深圳）生物医药研发有限公司,1-2万·13薪,深圳-南山区,3-4年经验,大专,已上市,制药/生物工程
https://jobs.51job.com/quanzhou-axx/143690084.html?s=sou_sou_soulb&t=0_0,直播掌机、主播,厦门山茗仓供应链有限公司,5千-1万,泉州-安溪县,3-4年经验,中技/中专,民营,餐饮业
https://jobs.51job.com/shenzhen-luohuqu/127987412.html?s=sou_sou_soulb&t=0_0,主播,深圳赛菲尔珠宝首饰有限公司,6-8千,深圳-罗湖区,1年经验,大专,民营,奢侈品/收藏品/工艺品/珠宝
https://jobs.51job.com/chongqing-naq/143798107.html?s=sou_sou_soulb&t=0_0,主播/主持人,重庆启桥龙科技有限公司,8千-1.5万,重庆-南岸区,2年经验,大专,民营,计算机软件
https://jobs.51job.com/chengdu/142845621.html?s=sou_sou_soulb&t=0_0,汽车主播,四川汇京川成汽车销售有限公司,4.5-9千,成都,1年经验,大专,民营,汽车
https://jobs.51job.com/shanghai-hpq/143839383.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/fuzhou-ptx/143804874.html?s=sou_sou_soulb&t=0_0,主播助理/场控,平潭县弘宇服装店,3-6千,福州-平潭县,1年经验,中技/中专,民营,计算机软件
https://jobs.51job.com/shanghai-sjq/126880140.html?s=sou_sou_soulb&t=0_0,抖音直播/主播/带货主播,艾延商贸（上海）有限公司,2-3.5万,上海-松江区,1年经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/chengdu-jnq/140024742.html?s=sou_sou_soulb&t=0_0,高保底收主播,成都梦城文化传媒有限公司,1-2万,成都-金牛区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/jinhua-yks/142871504.html?s=sou_sou_soulb&t=0_0,抖音主播,永康市摩乐贸易有限公司,8千-1.2万,金华-永康市,1年经验,无学历要求,民营,贸易/进出口
https://jobs.51job.com/baoding/143363737.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/wuhan-hsq/143837733.html?s=sou_sou_soulb&t=0_0,主播经纪人/星探（8-13K）,武汉一起兜风科技有限公司,8千-1.3万,武汉-洪山区,1年经验,大专,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/kunming-xsq/143806028.html?s=sou_sou_soulb&t=0_0,主播,云南美生母婴健康管理服务有限公司,5-9千,昆明-西山区,1年经验,大专,民营,生活服务
https://jobs.51job.com/chongqing-ybq/143808540.html?s=sou_sou_soulb&t=0_0,女装主播,重庆纭梦制衣有限公司,200元/天,重庆-渝北区,1年经验,大专,民营,服装/纺织/皮革
https://jobs.51job.com/beijing-ftq/143802755.html?s=sou_sou_soulb&t=0_0,服装主播,北京庆春年华国际商贸有限公司,8千-1.6万,北京-丰台区,1年经验,高中,民营,服装/纺织/皮革
https://jobs.51job.com/hangzhou-xhq/138699747.html?s=sou_sou_soulb&t=0_0,主播,浙江星曜堂之文化发展有限公司,8千-1.5万,杭州-西湖区,1年经验,大专,民营,计算机软件
https://jobs.51job.com/shanghai-mhq/143217091.html?s=sou_sou_soulb&t=0_0,主播,上海雅升汽车制造有限公司,1-1.2万,上海-闵行区,1年经验,大专,民营,汽车
https://jobs.51job.com/guangzhou-hdq/141320826.html?s=sou_sou_soulb&t=0_0,销售主播,广州市墨牛贸易有限公司,6千-1万,广州-花都区,1年经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/hefei/142419904.html?s=sou_sou_soulb&t=0_0,线上产品主播,桂林周氏顺发食品有限公司,5千-1万,合肥,1年经验,大专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/guangzhou-byq/133601873.html?s=sou_sou_soulb&t=0_0,抖音主播带货,广州臻颜化妆品有限公司,9千-1.5万,广州-白云区,1年经验,大专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/guangzhou/143832196.html?s=sou_sou_soulb&t=0_0,男装主播,广州优衣线服饰有限公司,8千-1.2万,广州,3-4年经验,大专,创业公司,批发/零售
https://jobs.51job.com/shanghai-hpq/143839389.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-hpq/143839385.html?s=sou_sou_soulb&t=0_0,抖音视频主播,山西鑫韵铭扬文化传媒有限公司,1-2万,上海-黄浦区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-jnq/140024740.html?s=sou_sou_soulb&t=0_0,高保底收主播,成都梦城文化传媒有限公司,1-2万,成都-金牛区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-chq/143446141.html?s=sou_sou_soulb&t=0_0,高保底收抖音视频号快手娱乐主播,成都梦城文化传媒有限公司,6千-1.2万,成都-成华区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-chq/143446142.html?s=sou_sou_soulb&t=0_0,高保底收抖音视频号快手娱乐主播,成都梦城文化传媒有限公司,6千-1.2万,成都-成华区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-gxq/143828350.html?s=sou_sou_soulb&t=0_0,抖音主播,成都天府星空网络科技有限公司,6千-1.2万,成都-高新区,2年经验,本科,民营,互联网/电子商务
https://jobs.51job.com/nanning-lqq/143838328.html?s=sou_sou_soulb&t=0_0,抖音电商主播,中化现代农业（广西）有限公司,5-6千,南宁-良庆区,2年经验,大专,国企,农/林/牧/渔
https://jobs.51job.com/suzhou-xcq/142316109.html?s=sou_sou_soulb&t=0_0,主播/主持人,苏州新源整合营销有限公司无锡分公司,5千-1万,苏州-相城区,3-4年经验,大专,民营,房地产
https://jobs.51job.com/guangzhou-zcq/140109340.html?s=sou_sou_soulb&t=0_0,新媒体主播/抖音主播/汽车直播,广州天河埃安汽车销售服务有限公司,8千-1.5万,广州-增城区,无需经验,大专,民营,汽车
https://jobs.51job.com/shenyang-txq/134662271.html?s=sou_sou_soulb&t=0_0,奥迪主播,辽宁鑫迪汽车销售服务有限公司,5千-1万,沈阳-铁西区,无需经验,无学历要求,民营,汽车
https://jobs.51job.com/yiwu/142989499.html?s=sou_sou_soulb&t=0_0,电商主播,义乌市依米贸易有限公司,6千-1万,义乌,1年经验,无学历要求,民营,批发/零售
https://jobs.51job.com/jinzhou/139998135.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/jinzhou/139998150.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/jinzhou/139998153.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/jinzhou/140459844.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/jinzhou/140460058.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,5-9千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/jinzhou/140498633.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
https://jobs.51job.com/chengdu-jnq/140024743.html?s=sou_sou_soulb&t=0_0,高保底收主播,成都梦城文化传媒有限公司,1-2万,成都-金牛区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-jnq/140024746.html?s=sou_sou_soulb&t=0_0,高保底收主播,成都梦城文化传媒有限公司,1-2万,成都-金牛区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chengdu-chq/143446144.html?s=sou_sou_soulb&t=0_0,高保底收抖音视频号快手娱乐主播,成都梦城文化传媒有限公司,6千-1.2万,成都-成华区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shenzhen-psq/143128543.html?s=sou_sou_soulb&t=0_0,主播,百年盛世（深圳）酒业有限公司,1-2万,深圳-坪山区,1年经验,无学历要求,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/chongqing-naq/143798107.html?s=sou_sou_soulb&t=0_0,主播/主持人,重庆启桥龙科技有限公司,8千-1.5万,重庆-南岸区,2年经验,大专,民营,计算机软件
https://jobs.51job.com/shanghai-mhq/143838412.html?s=sou_sou_soulb&t=0_0,主播（互联网保险）YJ,美华保险销售有限公司,8千-1.6万,上海-闵行区,无需经验,本科,民营,保险
https://jobs.51job.com/changsha-ylq/143835278.html?s=sou_sou_soulb&t=0_0,抖音自播主播,安克创新科技股份有限公司,8千-1.5万,长沙-岳麓区,3-4年经验,本科,民营,互联网/电子商务
https://jobs.51job.com/shanghai-sjq/126880140.html?s=sou_sou_soulb&t=0_0,抖音直播/主播/带货主播,艾延商贸（上海）有限公司,2-3.5万,上海-松江区,1年经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/jinhua-yks/142871504.html?s=sou_sou_soulb&t=0_0,抖音主播,永康市摩乐贸易有限公司,8千-1.2万,金华-永康市,1年经验,无学历要求,民营,贸易/进出口
https://jobs.51job.com/shanghai-mhq/143217091.html?s=sou_sou_soulb&t=0_0,主播,上海雅升汽车制造有限公司,1-1.2万,上海-闵行区,1年经验,大专,民营,汽车
https://jobs.51job.com/fuzhou-ptx/143804874.html?s=sou_sou_soulb&t=0_0,主播助理/场控,平潭县弘宇服装店,3-6千,福州-平潭县,1年经验,中技/中专,民营,计算机软件
https://jobs.51job.com/baoding/143363737.html?s=sou_sou_soulb&t=0_0,抖音视频主播,涿州梵之音文化传媒有限公司,1-2万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/hangzhou-xhq/138699747.html?s=sou_sou_soulb&t=0_0,主播,浙江星曜堂之文化发展有限公司,8千-1.5万,杭州-西湖区,1年经验,大专,民营,计算机软件
https://jobs.51job.com/suzhou-xcq/142316109.html?s=sou_sou_soulb&t=0_0,主播/主持人,苏州新源整合营销有限公司无锡分公司,5千-1万,苏州-相城区,3-4年经验,大专,民营,房地产
https://jobs.51job.com/yichune/143850876.html?s=sou_sou_soulb&t=0_0,主播,江西邓氏园林（集团）有限公司,5-8千,宜春,1年经验,高中,民营,贸易/进出口
https://jobs.51job.com/jinzhou/139998135.html?s=sou_sou_soulb&t=0_0,线上游戏主播,锦州众源网络科技服务有限公司,3-6千,锦州,无需经验,无学历要求,民营,网络游戏
